time,Va,Vb,Vc,Ia,Ib,Ic,Pa,Pb,Pc,P_total
17.44917449174492,86.89494609965557,240.18865168890474,-327.0835977885022,22.83444927832512,13.252174229716317,-36.086623508026165,1984.1982392553805,3183.021860182012,11803.342649044338,16970.56274848173
17.449374493744937,66.1584464024337,254.72243589278824,-320.8808822951777,21.000735763172038,15.36205889915573,-36.36279466231372,1389.3760513994898,3913.0610631214327,11668.125633961603,16970.562748482524
17.449574495744958,45.16084432188155,268.2509269146835,-313.41177123653483,19.084140281201005,17.41131532821853,-36.495455609406775,861.8558882562673,4670.601475598457,11438.105384628509,16970.562748483233
17.44977449774498,23.985009457048747,280.7207329138,-304.70574237083275,17.09222691037174,19.391855876324907,-36.484082786685214,409.95722408728926,5443.695994160707,11116.909530235838,16970.562748483833
17.449974499744997,2.714514825341532,292.0826402784684,-294.79715510380805,15.032856979971822,21.295864098420527,-36.328721078382294,40.80691313937244,6220.152212878112,10709.603622466846,16970.562748484328
17.450174501745018,-18.566692970736696,302.2918078548866,-283.72511488416234,12.914158044717219,23.115825593728577,-36.02998363843715,-239.77320739183395,6987.724708786469,10222.61124709007,16970.562748484706
17.45037450374504,-39.77462504694883,311.30794391701716,-271.53331887009494,10.744491808571563,24.84455766205416,-35.58904947061854,-427.358133005947,7734.3081633018555,9663.612718189048,16970.562748484957
17.45057450574506,-60.82558171093687,319.09546518347526,-258.26988347257907,8.532421124142665,26.47523765129861,-35.00765877543557,-518.9894782786636,8448.128274184188,9041.423952579555,16970.562748485077
17.450774507745077,-81.63648279266687,325.6236372510338,-243.98715445842157,6.2866761984016275,28.00142988383925,-34.28810608223667,-513.2221332938828,9117.92744700553,8365.857434773423,16970.56274848507
17.450974509745098,-102.12519553166028,330.86669589205655,-228.74150036046458,4.01612013772512,29.41711105580341,-33.43323119352585,-410.1470543438163,9733.142337723362,7647.567465105389,16970.562748484936
17.45117451174512,-122.21085872215075,334.8039487355998,-212.5930900135308,1.729713968759302,30.716694008639777,-32.446407977397925,-211.38982946577372,10284.070446195738,6897.882131754701,16970.562748484663
17.451374513745137,-141.81420184235043,337.41985693272005,-195.6056550904645,-0.5635187274286904,31.895049779579125,-31.331531052150808,79.91495855351675,10762.023133487573,6128.624656443189,16970.562748484277
17.451574515745158,-160.85785790719027,338.70409648259823,-177.84623857551554,-2.8545274282479927,32.947527843821796,-30.093000415575716,459.17316744529285,11159.462649676909,5351.926931361567,16970.562748483768
17.45177451774518,-179.26666880316532,338.65159897701494,-159.38493017396954,-5.13427038817784,33.86997446819688,-28.735704080022476,920.4035492233759,11470.121010965544,4580.038188294234,16970.562748483153
17.4519745197452,-196.96798191128696,337.2625716037832,-140.29458969262805,-7.393750323385196,34.65874910451705,-27.264998781136793,1456.3320799531073,11689.098851559738,3825.13181696959,16970.562748482436
17.452174521745217,-213.89193683869706,334.5424963290108,-120.65055949045677,-9.624049920505158,35.31073875740201,-25.68668883690329,2058.5066777291568,11812.94269112282,3099.113379629652,16970.56274848163
17.452374523745238,-229.97174113220288,330.5021082616748,-100.53036712962572,-11.816367030035105,35.82337027013047,-24.00700324010327,2717.43049975433,11839.699399316722,2413.432849409696,16970.56274848075
