appliance,start_idx,end_idx,duration_min,energy_kwh
FRIDGE,49965,49980,3.7970833333333336,0.12533422719444443
FRIDGE,49983,49988,1.2852166666666667,0.042592682842592586
FRIDGE,49991,49994,0.7503166666666666,0.024787703314814814
FRIDGE,53025,55596,660.9843166666667,1.573205326722222
FRIDGE,53026,55596,660.7320333333333,1.5573612326018518
FRIDGE,55570,55596,6.500983333333333,0.20399981316666665
FRIDGE,55571,55596,6.255066666666666,0.2009989467314815
FRIDGE,55572,55596,5.987383333333333,0.19495554934259257
FRIDGE,55619,55631,3.068483333333334,0.09154603640740741
FRIDGE,55620,55631,2.8204500000000006,0.08861841629629628
FRIDGE,55621,55631,2.562666666666667,0.0829454644074074
FRIDGE,55639,55669,8.176833333333333,0.25709597529629635
FRIDGE,55640,55669,7.925533333333333,0.25420574607407415
FRIDGE,55641,55669,7.633083333333333,0.2477117313518519
FRIDGE,59771,59794,5.75645,0.19188832907407405
FRIDGE,59772,59794,5.5043000000000015,0.18880901724074076
FRIDGE,59773,59794,5.255166666666668,0.18287106264814815
FRIDGE,59819,59828,2.24955,0.06936786330555555
FRIDGE,59820,59828,1.99995,0.06628308463888889
FRIDGE,59821,59828,1.7498166666666668,0.06035422982407408
FRIDGE,59840,59851,2.7512,0.08673320100000001
FRIDGE,59841,59851,2.5004500000000003,0.0836534337777778
FRIDGE,59842,59851,2.2512,0.07784092377777779
FRIDGE,59854,59869,3.7548833333333342,0.13070194282407407
FRIDGE,67091,67734,161.2867,1.8233129619444444
FRIDGE,67723,67734,2.7515500000000004,0.08811839946296296
FRIDGE,67724,67734,2.5006333333333335,0.0849332911759259
FRIDGE,67725,67734,2.2529666666666666,0.07906992043518518
FRIDGE,67737,67746,2.248016666666666,0.08018514295370371
FRIDGE,67771,67783,2.998866666666667,0.10009644503703705
FRIDGE,67772,67783,2.7511000000000005,0.09674085848148149
FRIDGE,67773,67783,2.5004000000000004,0.09054104748148148
FRIDGE,67786,67798,2.996683333333334,0.10648343449074076
FRIDGE,67787,67798,2.752683333333333,0.10036635449074074
FRIDGE,67801,67811,2.5005,0.09261946796296297
AC,47468,53064,1460.7015,4.2449817468518525
AC,53030,53064,10.204216666666666,0.8745670097037035
AC,67136,67146,2.5419833333333335,0.22931415170370367
